st,serotype,study_id,logRR,logRR_lci,logRR_uci,sd_logRR,Comparison
5,18C,NCT01215188,0.11798806075635504,0.022670614563809522,0.22204263121796322,0.04941744779619227,PCV15 vs PCV13
5,18C,NCT02037984,0.07800766691883299,-0.014696111004451047,0.2132082573686192,0.05900014208745047,PCV15 vs PCV13
5,18C,NCT02531373,0.11689776843942834,6.55086664884848e-6,0.2878227336455873,0.0756071367912482,PCV15 vs PCV13
5,18C,NCT03620162,-0.006231872505874758,-0.06540367548195514,0.04643036474173959,0.027619389341787474,PCV15 vs PCV13
5,18C,NCT03692871,-0.033488645098686654,-0.1852376187231645,0.08864322770911331,0.0669739760189893,PCV15 vs PCV13
5,18C,NCT03885934,0.0015525832736065226,-0.0890465301564785,0.09371704676741435,0.044955671947714305,PCV15 vs PCV13
5,18C,NCT03893448,0.04225525275679187,0.006577679782183066,0.0865222892063449,0.020475731692119078,PCV15 vs PCV13
5,18C,NCT04016714,0.04180949767135367,0.006966383649123255,0.08805909240186881,0.02067133481854747,PCV15 vs PCV13
5,18C,NCT04384107,-4.290212957194228e-4,-0.05058436790609242,0.049233188226036104,0.024790233579928826,PCV15 vs PCV13
5,18C,NCT02987972_lot1,0.014942514602570789,-0.0231515944188877,0.06496817969798246,0.022096380877241775,PCV15 vs PCV13
5,18C,NCT02987972_lot2,-0.017095803272529242,-0.06526551655003084,0.01720697702859371,0.02093817679808885,PCV15 vs PCV13
6,19F,NCT01215188,-0.04941233273899148,-0.10661297894621953,-0.010858422939772653,0.02482746715985257,PCV15 vs PCV13
6,19F,NCT02037984,-0.03940150530595199,-0.14545715468518366,0.0529506922715349,0.050083765403575974,PCV15 vs PCV13
6,19F,NCT02531373,0.043805608663741946,-0.025995001401914485,0.13114319315036344,0.041101626562932515,PCV15 vs PCV13
6,19F,NCT03620162,0.0353354907354404,-0.003158758768971925,0.09223226429201795,0.024363254993404696,PCV15 vs PCV13
6,19F,NCT03692871,0.016073518570310696,-0.07546341186824543,0.1197664518464454,0.048637878764891715,PCV15 vs PCV13
6,19F,NCT03885934,0.07595379957245618,0.013833750281783975,0.16799557324597691,0.0394269918701042,PCV15 vs PCV13
6,19F,NCT03893448,0.055904201107114915,0.022752768490951925,0.09786937598474817,0.01911153893555087,PCV15 vs PCV13
6,19F,NCT04016714,0.0562615339265482,0.022398787138243916,0.10374741766833469,0.020335380542018066,PCV15 vs PCV13
6,19F,NCT04384107,0.04021245358581549,0.0050224950105341335,0.08998026557518027,0.02206977297551247,PCV15 vs PCV13
6,19F,NCT02987972_lot1,0.00790741220208302,-0.02554192720108859,0.04513420435536639,0.017530075422532595,PCV15 vs PCV13
6,19F,NCT02987972_lot2,0.023371656489863835,-0.006671567363438978,0.06463991916899331,0.018091173683680385,PCV15 vs PCV13
7,23F,NCT01215188,0.13084421408414793,0.0532049299042376,0.2668569813481125,0.052282622006746646,PCV15 vs PCV13
7,23F,NCT02037984,0.18743025980253059,0.05212065380520605,0.41950218405241807,0.09387262063098364,PCV15 vs PCV13
7,23F,NCT02531373,0.026112218838973966,-0.14386469216431264,0.20415907923865526,0.08777248449588607,PCV15 vs PCV13
7,23F,NCT03620162,0.08872934369981822,0.018224929846816916,0.2113459184715557,0.049894646744978205,PCV15 vs PCV13
7,23F,NCT03692871,0.06591406663413002,-0.05986135379827466,0.24476478366885268,0.0774705655192004,PCV15 vs PCV13
7,23F,NCT03885934,0.01670254071845889,-0.09694270724180921,0.14816313101997375,0.061165483401273625,PCV15 vs PCV13
7,23F,NCT03893448,0.14104972054263154,0.06464346467426113,0.27118951148138515,0.05054670677020283,PCV15 vs PCV13
7,23F,NCT04016714,0.03259649399006337,0.003054669864527027,0.08188509246620866,0.020565238520420737,PCV15 vs PCV13
7,23F,NCT04384107,0.1441525456432613,0.061779070552527446,0.2991641279479169,0.06005369302616342,PCV15 vs PCV13
7,23F,NCT02987972_lot1,0.08292946071192686,0.027612388291186132,0.17863208903382966,0.03817630067594351,PCV15 vs PCV13
7,23F,NCT02987972_lot2,0.021383835418530506,-0.02221745214813906,0.07721121106525869,0.025224594782289812,PCV15 vs PCV13
8,1,NCT01215188,0.0320570532294111,-0.005790821892929364,0.08235582521843304,0.02238589334856712,PCV15 vs PCV13
8,1,NCT02037984,0.07593502930095752,-0.03495546550962656,0.23010544471853056,0.06838516790531032,PCV15 vs PCV13
8,1,NCT02531373,0.04866395235334142,-0.033471345499745196,0.16011422214003607,0.04910895234588656,PCV15 vs PCV13
8,1,NCT03620162,0.07980627456176137,0.004419329103468252,0.16667598953098475,0.039851508139885444,PCV15 vs PCV13
8,1,NCT03692871,0.05100773235601652,-0.03931705348365768,0.18812349120014366,0.05606935126955824,PCV15 vs PCV13
8,1,NCT03885934,0.09548607560247602,0.002726957374933184,0.21726541476514108,0.05404025997685508,PCV15 vs PCV13
8,1,NCT03893448,0.1039222622642777,0.006951570264728082,0.1774624313381132,0.04180214746933265,PCV15 vs PCV13
8,1,NCT04016714,0.13999867239088726,0.010296752384800259,0.23403450239792126,0.05500499319799145,PCV15 vs PCV13
8,1,NCT04384107,0.16356658082342834,0.01143443709027846,0.2863778143037492,0.06705742809271564,PCV15 vs PCV13
8,1,NCT02987972_lot1,0.08741148788912101,0.005885447798582311,0.16320282939140493,0.03926724719878775,PCV15 vs PCV13
8,1,NCT02987972_lot2,0.05085936051302964,0.002411927692307115,0.10684519828552085,0.02706802799195625,PCV15 vs PCV13
9,3,NCT01215188,-0.14395391046659967,-0.2394007955782244,-0.05156043775881631,0.046405339112797483,PCV15 vs PCV13
9,3,NCT02037984,-0.13394293512095734,-0.28026586378323193,-0.028998282929763978,0.06405404542989974,PCV15 vs PCV13
9,3,NCT02531373,-0.13213308065440854,-0.2577691576511282,-0.03774704646918596,0.056529554306035,PCV15 vs PCV13
9,3,NCT03620162,-0.048529537266595923,-0.1057575963040033,-0.007525336674463634,0.025370502088697414,PCV15 vs PCV13
