st,serotype,study_id,logRR,logRR_lci,logRR_uci,sd_logRR,Comparison
2,6B,NCT03692871,0,-0.2050748928412594,0.23463260285480905,0.10650289841316891,PCV15 vs PCV13
2,6B,NCT03885934,0.09449185291642248,-0.0034081806628791108,0.3010570193747161,0.08892136167154835,PCV15 vs PCV13
2,6B,NCT03893448,0.11420766946607408,0,0.24001564395658093,0.06041865797058545,PCV15 vs PCV13
2,6B,NCT04016714,0.03929800837304187,-6.695825125419995e-5,0.11934397151869401,0.03444551302594188,PCV15 vs PCV13
2,6B,NCT04384107,0.1206005914224133,0,0.27628060230785806,0.06638687078863623,PCV15 vs PCV13
2,6B,NCT02987972_lot1,-0.022364684742715468,-0.10153860997834567,0.030627973410835594,0.03402660109493602,PCV15 vs PCV13
2,6B,NCT02987972_lot2,0.06977920296415885,0,0.17696095783552565,0.04570308730683673,PCV15 vs PCV13
3,9V,NCT01215188,0.021393929382269583,0,0.10774668241653794,0.034470289484476155,PCV15 vs PCV13
3,9V,NCT02037984,0,-0.09939302337153388,0.15373341330707335,0.05770690962243995,PCV15 vs PCV13
3,9V,NCT02531373,0,-0.14287854965681976,0.05938024080657926,0.04801711312901142,PCV15 vs PCV13
3,9V,NCT03620162,0,-0.042978411214040974,0.05450999015171601,0.022185493516325778,PCV15 vs PCV13
3,9V,NCT03692871,0,-0.10991530615738339,0.1075859149289675,0.04783115063413294,PCV15 vs PCV13
3,9V,NCT03885934,0.03346986591310719,0,0.20597718300425433,0.0647745477308767,PCV15 vs PCV13
3,9V,NCT03893448,0.0515179188864856,0,0.1533199582419306,0.05289090538003927,PCV15 vs PCV13
3,9V,NCT04016714,0.0528242606547602,0,0.17079115526149838,0.0585079899626448,PCV15 vs PCV13
3,9V,NCT04384107,0.03215144618615229,0,0.1277225678676431,0.039203650081642866,PCV15 vs PCV13
3,9V,NCT02987972_lot1,0.059344555715050706,0,0.1903431126952116,0.06250474637145702,PCV15 vs PCV13
3,9V,NCT02987972_lot2,0.04079420883981122,0,0.14168997314484152,0.04608165114398623,PCV15 vs PCV13
4,14,NCT01215188,0.09479342860500939,0,0.23844987792887234,0.059068963454536876,PCV15 vs PCV13
4,14,NCT02037984,-0.05975573802860312,-0.3247681332211844,0.14576779357442124,0.12016339910653266,PCV15 vs PCV13
4,14,NCT02531373,0.04792739902982435,-0.1161531418255034,0.292177637528659,0.10159539523952056,PCV15 vs PCV13
4,14,NCT03620162,0.06184831992582884,-0.02522574021261454,0.20236977555153915,0.059378840417775663,PCV15 vs PCV13
4,14,NCT03692871,0.11113603671798589,-0.06855279438758718,0.395227962928959,0.11849504301821083,PCV15 vs PCV13
4,14,NCT03885934,0.13323086945316032,-8.709679308367139e-5,0.3613948143346212,0.09652040108754648,PCV15 vs PCV13
4,14,NCT03893448,0.09110823894353204,0,0.1964197165392934,0.048455105187095324,PCV15 vs PCV13
4,14,NCT04016714,0.10442982536700862,0,0.22656432575951269,0.05537595446621876,PCV15 vs PCV13
4,14,NCT04384107,0.07331782878885873,0,0.20181855683933542,0.053890621795440005,PCV15 vs PCV13
4,14,NCT02987972_lot1,0.05492843761754962,-0.009409607030002775,0.16163542643191298,0.04602529426624672,PCV15 vs PCV13
4,14,NCT02987972_lot2,0.07184391816518731,0,0.18564954067081066,0.04906129415338172,PCV15 vs PCV13
5,18C,NCT01215188,0.11113156752076891,0,0.27430370646395136,0.09125628812419871,PCV15 vs PCV13
5,18C,NCT02037984,0.04432537642711365,-0.0029663335076364644,0.26310591147102513,0.0812610773318877,PCV15 vs PCV13
5,18C,NCT02531373,0,0,0.30991789940113135,0.09942559478605113,PCV15 vs PCV13
5,18C,NCT03620162,0,-0.0784007804471138,0.05222635101464258,0.029835743326318793,PCV15 vs PCV13
5,18C,NCT03692871,0,-0.2249953449514997,0.09679295590664294,0.07717942291175023,PCV15 vs PCV13
5,18C,NCT03885934,0,-0.10688756511087207,0.11974278952227163,0.05148582969212999,PCV15 vs PCV13
5,18C,NCT03893448,0.038081118461577024,0,0.11636986867233774,0.036354043819082436,PCV15 vs PCV13
5,18C,NCT04016714,0.033042309333762176,0,0.11044678061350854,0.03547816449585544,PCV15 vs PCV13
5,18C,NCT04384107,0,-0.0700224945820213,0.06398517293772202,0.03093075511227771,PCV15 vs PCV13
5,18C,NCT02987972_lot1,0.0011267607223257592,-0.02559960976239408,0.07611595484728553,0.025596631740305402,PCV15 vs PCV13
5,18C,NCT02987972_lot2,-0.00446073496834698,-0.08153357623744688,0.020586761960003586,0.026221253965998264,PCV15 vs PCV13
6,19F,NCT01215188,-0.05787493676201305,-0.1415061639119603,0,0.040097998743813035,PCV15 vs PCV13
6,19F,NCT02037984,-0.041590901651106904,-0.20353735779782087,0.061236395186927306,0.06775457197291615,PCV15 vs PCV13
6,19F,NCT02531373,0.021734786282143537,-0.02652888580650773,0.15505224331519588,0.050311615730418036,PCV15 vs PCV13
6,19F,NCT03620162,0.03822578127615306,-0.004132427044195963,0.12159298397931464,0.03614640919650108,PCV15 vs PCV13
6,19F,NCT03692871,0.007299465544587047,-0.09836074396876611,0.15771408463021527,0.06118062306497087,PCV15 vs PCV13
6,19F,NCT03885934,0.08342939638689706,0,0.21441249219558633,0.06342871968424142,PCV15 vs PCV13
6,19F,NCT03893448,0.06468475898302106,0,0.1276365268326816,0.03845935828156242,PCV15 vs PCV13
6,19F,NCT04016714,0.06811037602534231,0,0.13763613564383026,0.03967070210438277,PCV15 vs PCV13
6,19F,NCT04384107,0.0490718368121994,0,0.12976820103267686,0.036101497882448014,PCV15 vs PCV13
6,19F,NCT02987972_lot1,0.005281207897119611,-0.033918667003266366,0.05893971506692815,0.022245845953484708,PCV15 vs PCV13
6,19F,NCT02987972_lot2,0.026610431398129464,-0.0060005861903446025,0.08775070205152075,0.026273367988498292,PCV15 vs PCV13
7,23F,NCT01215188,0.14230963972824773,0,0.3431206454492974,0.10349624036254414,PCV15 vs PCV13
7,23F,NCT02037984,0.2005008144269964,0,0.5384489034727037,0.1564499399829347,PCV15 vs PCV13
7,23F,NCT02531373,0,-0.13359905400130137,0.22704157808580758,0.08154414664146493,PCV15 vs PCV13
7,23F,NCT03620162,0.08814065736396826,0,0.26889951402356815,0.08067621210312322,PCV15 vs PCV13
7,23F,NCT03692871,0.054561383248962425,-0.060167566350650875,0.32225532295967135,0.10275393476762437,PCV15 vs PCV13
7,23F,NCT03885934,0,-0.13208492346100284,0.17861144341813923,0.07394890103596423,PCV15 vs PCV13
7,23F,NCT03893448,0.1611552615704941,0,0.34513967073260426,0.1057341728727279,PCV15 vs PCV13
7,23F,NCT04016714,0.020819694340144856,0,0.10003188946067719,0.03139899491783177,PCV15 vs PCV13
7,23F,NCT04384107,0.19553367368014918,0,0.46424380021751394,0.11853414984489971,PCV15 vs PCV13
7,23F,NCT02987972_lot1,0.09290932983747124,0,0.2368754607138159,0.07034232995146805,PCV15 vs PCV13
7,23F,NCT02987972_lot2,0.01754006161282451,-0.02666586363386372,0.1079373306640698,0.03410059553922648,PCV15 vs PCV13
8,1,NCT01215188,0.023530036231181217,0,0.12074487337901751,0.03712610302786716,PCV15 vs PCV13
8,1,NCT02037984,0.04161898852067436,-0.016476691621592102,0.3135878446154215,0.09762655681288564,PCV15 vs PCV13
8,1,NCT02531373,0,-0.029002657475369092,0.20984436966255593,0.0653300986150673,PCV15 vs PCV13
8,1,NCT03620162,0.06442216948141066,0,0.2337608925125459,0.07525858293108474,PCV15 vs PCV13
8,1,NCT03692871,0.005135621646016109,-0.0402524639960148,0.23942307282499228,0.07599691559532994,PCV15 vs PCV13
8,1,NCT03885934,0.11123209878921525,0,0.3271288371193941,0.10167979226529943,PCV15 vs PCV13
8,1,NCT03893448,0.09014826623440841,0,0.2643359964832846,0.08765201749856005,PCV15 vs PCV13
8,1,NCT04016714,0.12405848561500665,0,0.3508360923233297,0.11575223327419176,PCV15 vs PCV13
8,1,NCT04384107,0.2139823009832149,0,0.49196068479090654,0.14109185096916907,PCV15 vs PCV13
8,1,NCT02987972_lot1,0.0848785371773162,0,0.24820580854115606,0.07854115237015283,PCV15 vs PCV13
8,1,NCT02987972_lot2,0.0508920977609173,0,0.16548424461851716,0.05106395427117168,PCV15 vs PCV13
9,3,NCT01215188,-0.11112546953883973,-0.3949508486694793,0,0.12797433165656044,PCV15 vs PCV13
9,3,NCT02037984,-0.06420184571035037,-0.41295306867653925,0,0.13161459832137337,PCV15 vs PCV13
9,3,NCT02531373,-0.04327518072703507,-0.37633950326456855,0,0.12333031722506393,PCV15 vs PCV13
9,3,NCT03620162,-0.011609760254803536,-0.15854245800121827,0,0.051488449576734846,PCV15 vs PCV13
9,3,NCT03692871,-0.007715337810470402,-0.26648645389366504,0.015873828790615465,0.08355731708231935,PCV15 vs PCV13
